"p2"	"p31"	"p32"	"p33"	"arc_length"
3.43175e-02	1.90245e+00	3.43175e-02	0.00000e+00	8.22724e+01
4.41223e-02	1.90058e+00	4.41223e-02	0.00000e+00	8.24456e+01
5.39276e-02	1.89871e+00	5.39276e-02	0.00000e+00	8.26188e+01
6.37325e-02	1.89684e+00	6.37325e-02	0.00000e+00	8.27920e+01
7.35377e-02	1.89498e+00	7.35377e-02	0.00000e+00	8.29652e+01
8.33426e-02	1.89311e+00	8.33426e-02	0.00000e+00	8.31384e+01
1.15410e-01	1.89124e+00	1.15410e-01	0.00000e+00	8.33116e+01
2.41812e-01	1.88939e+00	2.41812e-01	0.00000e+00	8.34848e+01
4.40949e-01	1.88754e+00	4.40949e-01	0.00000e+00	8.36581e+01
6.40093e-01	1.88568e+00	6.40093e-01	0.00000e+00	8.38313e+01
8.39230e-01	1.88383e+00	8.39230e-01	0.00000e+00	8.40045e+01
1.03837e+00	1.88198e+00	1.03837e+00	0.00000e+00	8.41777e+01
1.23751e+00	1.88013e+00	1.23751e+00	0.00000e+00	8.43509e+01
1.43665e+00	1.87827e+00	1.43665e+00	0.00000e+00	8.45241e+01
1.43551e+00	1.87645e+00	1.43551e+00	0.00000e+00	8.46973e+01
1.43551e+00	1.87465e+00	1.43551e+00	0.00000e+00	8.48705e+01
1.47321e+00	1.87283e+00	1.47321e+00	0.00000e+00	8.50437e+01
1.52178e+00	1.87101e+00	1.52178e+00	0.00000e+00	8.52169e+01
1.57035e+00	1.86918e+00	1.57035e+00	0.00000e+00	8.53901e+01
1.61892e+00	1.86736e+00	1.61892e+00	0.00000e+00	8.55633e+01
1.66784e+00	1.86553e+00	1.66784e+00	0.00000e+00	8.57365e+01
1.70556e+00	1.86371e+00	1.70556e+00	0.00000e+00	8.59097e+01
1.74327e+00	1.86189e+00	1.74327e+00	0.00000e+00	8.60829e+01
1.78099e+00	1.86006e+00	1.78099e+00	0.00000e+00	8.62561e+01
1.80928e+00	1.85824e+00	1.80928e+00	0.00000e+00	8.64293e+01
1.85642e+00	1.85642e+00	1.85642e+00	0.00000e+00	8.66025e+01
1.80598e+00	1.80598e+00	1.85462e+00	0.00000e+00	8.67757e+01
1.75554e+00	1.75554e+00	1.85282e+00	0.00000e+00	8.69490e+01
1.70510e+00	1.70510e+00	1.85102e+00	0.00000e+00	8.71222e+01
1.65465e+00	1.65465e+00	1.84922e+00	0.00000e+00	8.72954e+01
1.60421e+00	1.60421e+00	1.84742e+00	0.00000e+00	8.74686e+01
1.55377e+00	1.55377e+00	1.84562e+00	0.00000e+00	8.76418e+01
1.50332e+00	1.50332e+00	1.84382e+00	0.00000e+00	8.78150e+01
1.50157e+00	1.50157e+00	1.84199e+00	0.00000e+00	8.79882e+01
1.49323e+00	1.49323e+00	1.84017e+00	0.00000e+00	8.81614e+01
1.40251e+00	1.40251e+00	1.83838e+00	0.00000e+00	8.83346e+01
1.24947e+00	1.24947e+00	1.83660e+00	0.00000e+00	8.85078e+01
1.09643e+00	1.09643e+00	1.83482e+00	0.00000e+00	8.86810e+01
9.45232e-01	9.45232e-01	1.83304e+00	0.00000e+00	8.88542e+01
8.19588e-01	8.19588e-01	1.83125e+00	0.00000e+00	8.90274e+01
6.93948e-01	6.93948e-01	1.82947e+00	0.00000e+00	8.92006e+01
6.30199e-01	6.30199e-01	1.82770e+00	0.00000e+00	8.93738e+01
5.71370e-01	5.71370e-01	1.82592e+00	0.00000e+00	8.95470e+01
5.12544e-01	5.12544e-01	1.82414e+00	0.00000e+00	8.97202e+01
3.75574e-01	3.75574e-01	1.82238e+00	0.00000e+00	8.98934e+01
2.52016e-01	2.52016e-01	1.82063e+00	0.00000e+00	9.00666e+01
2.05480e-01	2.05480e-01	1.81887e+00	0.00000e+00	9.02398e+01
1.88807e-01	1.88807e-01	1.81710e+00	0.00000e+00	9.04131e+01
1.72134e-01	1.72134e-01	1.81533e+00	0.00000e+00	9.05863e+01
1.55460e-01	1.55460e-01	1.81356e+00	0.00000e+00	9.07595e+01
1.38788e-01	1.38788e-01	1.81179e+00	0.00000e+00	9.09327e+01
1.34058e-01	1.34058e-01	1.81002e+00	0.00000e+00	9.11059e+01
1.35191e-01	1.35191e-01	1.80825e+00	0.00000e+00	9.12791e+01
1.09441e-01	1.09441e-01	1.80650e+00	0.00000e+00	9.14523e+01
1.34756e-01	1.34756e-01	1.80474e+00	0.00000e+00	9.16255e+01
1.60070e-01	1.60070e-01	1.80299e+00	0.00000e+00	9.17987e+01
1.85384e-01	1.85384e-01	1.80124e+00	0.00000e+00	9.19719e+01
2.10698e-01	2.10698e-01	1.79948e+00	0.00000e+00	9.21451e+01
2.36012e-01	2.36012e-01	1.79773e+00	0.00000e+00	9.23183e+01
2.61327e-01	2.61327e-01	1.79598e+00	0.00000e+00	9.24915e+01
2.86641e-01	2.86641e-01	1.79422e+00	0.00000e+00	9.26647e+01
3.11955e-01	3.11955e-01	1.79247e+00	0.00000e+00	9.28379e+01
3.37270e-01	3.37270e-01	1.79072e+00	0.00000e+00	9.30111e+01
3.18091e-01	3.18091e-01	1.78898e+00	0.00000e+00	9.31843e+01
2.77323e-01	2.77323e-01	1.78726e+00	0.00000e+00	9.33575e+01
2.34659e-01	2.34659e-01	1.78553e+00	0.00000e+00	9.35307e+01
1.92809e-01	1.92809e-01	1.78379e+00	0.00000e+00	9.37039e+01
1.55613e-01	1.55613e-01	1.78206e+00	0.00000e+00	9.38772e+01
1.18419e-01	1.18419e-01	1.78033e+00	0.00000e+00	9.40504e+01
8.12229e-02	8.12229e-02	1.77860e+00	0.00000e+00	9.42236e+01
